id,played_at,tournament,map,game_length,winner,matchup,p1_max_collection_rate,p2_max_collection_rate,p1_apm,p2_apm,p1_spm,p2_spm,p1_workers_produced,p2_workers_produced,p1_workers_killed,p2_workers_killed,p1_workers_lost,p2_workers_lost,p1_supply_block,p2_supply_block,p1_sq,p2_sq,p1_avg_pac_per_min,p2_avg_pac_per_min,p1_avg_pac_action_latency,p2_avg_pac_action_latency,p1_avg_pac_actions,p2_avg_pac_actions,p1_avg_pac_gap,p2_avg_pac_gap,p1_avg_collection_rate_minerals,p1_avg_unspent_minerals,p1_minerals_lost,p1_minerals_collected,p2_avg_collection_rate_minerals,p2_avg_unspent_minerals,p2_minerals_lost,p2_minerals_collected,p1_avg_collection_rate_gas,p1_avg_unspent_gas,p1_gas_lost,p1_gas_collected,p2_avg_collection_rate_gas,p2_avg_unspent_gas,p2_gas_lost,p2_gas_collected,p1_race,p2_race
3b9e6dc9c5454e47b660688d108e5b33,2021-10-06 02:35:29+00:00,DH Masters Winter,Jagannatha LE,1947,2,PvZ,4742,4652,496,314,27.7,28.2,183,82,78,153,153,78,35,25,70,55,44.05,40.75,0.15,0.2,10.4,6.8,0.07,0.06,2001.3,3084.5,30625,61030,1901.9,4595.7,23720,58495,795.4,3019.6,16925,21603,832.4,3773.0,15275,22742,Zerg,Protoss
8cd93b6debac47528d7301044fbcd9d2,2021-10-08 00:05:30+00:00,DH Masters Winter,2000 Atmospheres LE,537,1,TvP,3151,3000,333,271,30.1,69.0,58,76,17,0,0,17,40,25,131,127,41.93,48.63,0.16,0.2,7.11,4.76,0.05,0.14,1535.5,183.6,1679,14070,1447.5,163.9,1950,13460,299.9,95.0,275,2238,380.9,152.5,525,2846,Terran,Protoss
b3ddcea4025a461aba43275062a2b7e1,2022-02-25 01:10:53+00:00,IEM Katowice,[ESL] Berlingrad,894,1,TvZ,3588,2849,440,347,48.7,23.7,85,48,3,24,24,3,100,55,129,126,53.67,34.28,0.16,0.2,7.52,8.57,0.08,0.04,2074.9,355.2,11587,30025,1576.3,182.5,11030,23115,454.2,409.5,2112,4601,396.1,215.7,2379,4861,Zerg,Terran
bb955a16886c4cc7acc75606ba4a8e3a,2022-02-25 04:19:43+00:00,IEM Katowice,[ESL] Hardwire,814,2,TvZ,3913,4898,334,485,31.1,44.8,66,116,30,39,39,30,115,35,118,166,39.99,56.78,0.2,0.1,7.19,7.8100000000000005,0.05,0.08,1744.2,185.4,8600,22780,2537.9,323.7,14725,32070,405.0,436.4,850,4174,500.2,219.6,1225,3916,Terran,Zerg
bb23598ba4874bbbb3547390114d51f5,2022-02-24 18:19:23+00:00,IEM Katowice,[ESL] Hardwire,1607,1,TvZ,6612,5380,356,550,26.5,43.4,83,226,170,48,48,170,75,35,131,125,45.06,48.75,0.18,0.17,6.63,10.75,0.07,0.06,2427.0,1780.6,22650,57116,2641.2,1867.1,40333,64390,906.9,443.2,11475,18289,878.6,1521.1,10196,18173,Terran,Zerg
96505e71d3644f8eaa734ed1eb33cae7,2021-09-29 21:04:21+00:00,DH Masters Winter,Oxide LE,602,1,PvZ,2938,3000,247,249,24.3,37.8,82,88,49,25,25,49,35,15,101,115,31.09,43.04,0.22,0.22,7.5,5.02,0.08,0.1,1552.8,232.2,5025,16585,1247.5,111.7,2650,13320,376.4,523.4,900,3584,281.4,183.6,1575,2806,Zerg,Protoss
4b7bb39c82ac4b7cbdbd361a7056e16c,2021-12-15 20:42:52+00:00,DH Masters Last Chance,하드와이어 - 래더,772,1,PvZ,4316,4204,333,319,45.9,33.9,121,79,30,46,46,30,50,25,149,142,47.55,44.44,0.18,0.21,6.28,6.14,0.08,0.07,2080.7,382.9,6750,25785,1876.8,313.0,5000,24570,665.6,208.6,2375,6850,639.5,214.5,2200,7140,Zerg,Protoss
7dd62bd5cf4940e5a883eb4058a4d368,2021-10-11 01:24:43+00:00,DH Masters Winter,Romanticide LE,499,1,TvP,3946,3101,340,342,36.5,31.7,67,91,38,1,1,38,25,25,132,130,42.26,48.62,0.16,0.17,7.31,6.51,0.07,0.07,1617.7,168.2,1300,13580,1421.1,146.4,950,12200,328.0,146.5,475,2220,326.6,112.0,425,2374,Terran,Protoss
9078b361c3d444bd979a9b5f8e4b2b22,2021-10-15 02:28:40+00:00,DH Masters Winter,Lightshade LE,425,1,TvP,2894,3353,338,292,47.0,54.7,51,65,4,2,2,4,30,20,130,130,60.28,46.9,0.16,0.19,4.8100000000000005,5.7,0.07,0.11,1398.3,145.2,750,10400,1460.7,130.1,875,10780,304.3,96.6,225,1764,291.0,130.2,250,1672,Terran,Protoss
7e9b41ada045476e9287aae879ac84a1,2021-12-18 01:20:05+00:00,DH Masters Last Chance,Curious Minds LE,741,1,PvP,3918,2866,296,236,39.8,16.5,91,72,42,17,17,42,55,35,134,117,40.32,34.25,0.22,0.26,6.5,5.6,0.07,0.08,1847.3,293.8,8250,22605,1531.0,187.3,8850,19235,408.8,171.2,2525,4514,364.6,263.8,2200,3755,Protoss,Protoss
c2eb98c0c4ee4eae9416fae90d243e08,2022-02-25 22:56:59+00:00,IEM Katowice,[ESL] Curious Minds,455,1,PvP,2339,2367,303,285,38.2,31.6,44,55,12,0,0,12,40,20,111,119,47.68,33.06,0.18,0.21,5.63,7.25,0.08,0.1,1217.4,182.1,500,9785,1232.8,154.9,1650,9775,282.1,131.4,250,1944,274.7,98.8,700,2038,Protoss,Protoss
727f96c04575411eabec9f6555771dec,2022-02-24 00:53:32+00:00,IEM Katowice,[ESL] Hardwire,1041,2,TvP,4081,4501,317,300,20.8,42.0,101,149,74,71,71,74,60,55,140,142,37.2,41.18,0.19,0.19,7.77,6.1,0.08,0.1,1764.1,194.4,13901,29019,2228.6,380.6,13000,37595,511.2,199.9,5421,6913,415.0,246.3,2975,5701,Terran,Protoss
0b8293c6980c41378e8840c0a0815c75,2021-10-08 00:12:39+00:00,DH Masters Winter,Romanticide LE,324,1,TvP,2115,2418,321,260,41.4,82.9,42,48,15,3,3,15,15,5,120,115,47.72,56.59,0.17,0.21,6.02,3.99,0.07,0.15,1180.0,122.2,100,7085,1195.8,147.2,575,7285,113.5,59.6,0,312,257.0,116.0,425,1226,Terran,Protoss
8f52448c53b441eea5806853471cd408,2021-10-02 16:42:16+00:00,DH Masters Winter,Romanticide LE,751,1,TvZ,3000,3812,242,310,29.1,22.4,47,86,19,3,3,19,20,20,123,139,32.01,43.26,0.29,0.25,6.82,6.9,0.1,0.11,1558.1,192.7,8050,19495,2157.0,229.0,13700,25765,423.2,246.4,2375,4799,356.2,332.5,1550,2784,Terran,Zerg
e76c64d2d07545d0afc818c348acf333,2021-12-20 08:27:06+00:00,DH Masters Last Chance,柏林加德-天梯版,373,1,TvP,2574,3095,370,306,66.7,69.4,46,57,0,0,0,0,15,15,116,132,52.39,43.07,0.17,0.25,5.95,6.53,0.09,0.14,1348.1,180.6,682,9326,1389.8,137.1,1825,9520,229.0,119.7,156,1422,298.4,89.6,900,1718,Terran,Protoss
e7bb60d290554f5db6df83527db61f8a,2021-10-09 22:18:49+00:00,DH Masters Winter,Lightshade LE,471,1,PvZ,3762,3739,410,261,72.6,27.7,85,68,5,18,18,5,60,25,147,139,49.1,35.11,0.16,0.2,7.12,6.86,0.13,0.12,1761.9,162.8,1625,14370,1656.7,193.0,2500,13530,329.8,91.4,500,2116,444.4,134.9,775,2916,Zerg,Protoss
98491db6366445e4840498081d983a07,2021-10-07 06:26:32+00:00,DH Masters Winter,Blackburn LE,426,1,TvZ,2989,2272,397,370,53.9,20.1,69,41,0,10,10,0,50,20,112,109,49.7,36.19,0.14,0.21,7.22,8.86,0.1,0.06,1413.2,245.4,975,10725,1038.3,181.0,600,8221,172.1,98.3,0,886,316.8,91.8,550,2048,Zerg,Terran
f0df6bf1a5a849a48d3774bcb5759e2c,2021-11-11 00:22:01+00:00,DH Masters Winter,2000 Atmospheres LE,387,2,PvP,1796,1370,221,319,31.6,31.4,39,25,1,24,24,1,10,10,103,86,28.64,34.06,0.29,0.18,6.71,8.54,0.11,0.08,967.1,136.6,1775,6920,906.9,267.5,550,6525,232.9,125.0,925,1300,248.4,138.6,300,1554,Protoss,Protoss
cce60caa4eb34f68a345a5ddee33c26f,2021-10-02 21:06:51+00:00,DH Masters Winter,Romanticide LE,1713,1,PvP,3358,3532,338,303,25.3,36.9,98,94,55,66,66,55,105,95,89,116,32.95,38.91,0.19,0.21,9.04,6.44,0.05,0.07,1599.3,775.9,24025,45185,1615.7,380.6,26375,44230,467.4,516.3,9725,12712,618.7,362.2,14675,16232,Protoss,Protoss
9762214ff9b740ecb60ac7a29b3c63dd,2021-09-30 00:02:01+00:00,DH Masters Winter,Jagannatha LE,759,2,PvP,3308,3722,263,376,19.5,38.5,59,82,13,0,0,13,45,30,120,109,28.14,58.97,0.25,0.12,8.29,5.65,0.08,0.05,1376.8,227.6,7025,17570,1543.1,258.6,7200,19975,446.5,151.0,3625,5126,400.1,347.2,2250,4355,Protoss,Protoss
a85864acd431419b9c4f1fde2e5015a8,2021-10-18 03:48:29+00:00,DH Masters Winter,Jagannatha LE,1479,1,PvP,4462,4484,411,358,32.0,29.3,86,92,36,24,24,36,35,65,121,136,39.91,40.81,0.17,0.18,8.81,7.39,0.06,0.08,2153.7,756.4,23000,51950,2135.1,712.2,30800,51935,883.9,1200.6,11075,19086,885.9,516.7,17275,19711,Protoss,Protoss
c645f8e669ac471d8b7dc0acd1e10a05,2022-02-23 18:34:36+00:00,IEM Katowice,大气2000-天梯版,325,1,PvP,1348,1342,208,316,29.7,34.5,28,30,16,2,2,16,15,20,110,93,27.09,40.17,0.34,0.19,6.49,7.4,0.12,0.04,881.9,129.4,325,5415,829.0,167.6,400,4975,214.6,59.0,175,976,225.0,123.1,200,1008,Protoss,Protoss
bf944cbdbfd64810ade1ccdd7ce5104d,2021-10-10 23:33:10+00:00,DH Masters Winter,Blackburn LE,1701,1,PvZ,5223,4630,398,386,42.3,30.7,177,78,56,152,152,56,40,15,92,99,49.68,42.31,0.17,0.19,7.01,8.08,0.1,0.07,1952.4,1622.5,18825,51834,1929.5,1256.0,32415,53865,858.4,1641.7,11150,20169,910.5,1524.6,17100,22095,Zerg,Protoss
92892ebe42944ad3a68edc410172778c,2021-10-03 20:00:06+00:00,DH Masters Winter,Lightshade LE,346,2,PvP,1370,1645,341,267,31.0,55.5,27,31,3,2,2,3,20,10,108,110,42.66,39.53,0.17,0.19,7.54,6.35,0.05,0.14,921.0,149.4,1425,6165,990.7,131.8,775,6630,230.0,66.8,450,1128,239.8,93.1,300,1346,Protoss,Protoss
4e0fc3424d214b4aa9f78102cd352940,2021-09-30 00:13:20+00:00,DH Masters Winter,Jagannatha LE,436,1,ZvZ,2154,1561,453,498,66.1,35.5,46,41,31,9,9,31,25,20,120,108,55.39,39.17,0.16,0.16,7.63,12.34,0.12,0.11,1259.2,163.3,3225,9505,1070.6,127.0,3525,8595,124.7,43.6,100,341,78.2,83.5,125,293,Zerg,Zerg
26c7a1de2130489199dba8e55f3dc62e,2021-10-14 03:16:10+00:00,DH Masters Winter,Blackburn LE,634,2,PvZ,3672,4820,286,446,49.6,40.3,75,118,36,24,24,36,30,30,127,152,41.13,46.43,0.17,0.15,6.23,8.23,0.1,0.06,1605.3,183.0,3945,17685,2140.5,274.1,5550,22761,502.9,270.9,1725,4733,541.0,222.8,1675,5128,Protoss,Zerg
356c93705f714787b7b953a4739dfc23,2021-10-06 01:43:34+00:00,DH Masters Winter,Jagannatha LE,668,2,PvZ,3846,4294,355,454,45.3,55.6,74,108,26,21,21,26,35,45,122,138,56.56,49.92,0.14,0.14,5.62,7.65,0.06,0.09,1648.4,260.5,3325,18540,1995.1,203.0,4450,22255,525.5,328.0,1800,5273,606.9,460.9,1175,6068,Protoss,Zerg
df6264bd01834c619a4703e1c9befb4a,2021-10-09 20:48:06+00:00,DH Masters Winter,光影交错-天梯版,640,1,TvP,1309,1482,286,419,12.0,25.7,23,32,16,1,1,16,5,75,92,88,15.07,24.63,0.26,0.15,16.92,15.43,0.1,0.12,826.9,200.7,3225,9740,809.7,155.9,4360,9053,282.8,117.9,2025,2962,265.8,183.1,1905,2718,Protoss,Terran
b0e7c96d1f95405089d608fd4397e23e,2021-12-18 01:28:23+00:00,DH Masters Last Chance,2000 Atmospheres LE,556,1,TvP,4406,3711,352,330,30.6,29.5,72,73,3,0,0,3,35,15,152,143,56.16,39.02,0.15,0.15,5.21,7.72,0.05,0.05,1790.5,163.6,3350,16595,1753.5,185.9,5450,16985,410.1,94.4,1150,3288,408.7,125.5,1925,3343,Terran,Protoss
324492084c664ccc8d68e30abeccbf53,2022-02-27 07:06:36+00:00,IEM Katowice,[ESL] Hardwire,594,2,TvZ,2692,3773,302,348,29.8,55.1,70,84,18,33,33,18,25,55,119,144,40.5,48.18,0.18,0.18,6.59,6.5600000000000005,0.11,0.11,1401.4,154.0,4800,14355,1781.9,162.3,5425,17830,268.8,166.3,1100,2264,407.9,155.7,1500,3452,Terran,Zerg
1fdd202eea944983af6aa0c4cfc8ac2f,2021-10-06 04:05:06+00:00,DH Masters Winter,Blackburn LE,329,2,PvP,923,1029,277,271,20.7,36.9,20,26,15,10,10,15,15,20,98,68,19.09,27.09,0.26,0.17,12.9,8.9,0.11,0.09,677.8,140.1,1900,4660,508.8,97.5,200,3100,8.2,9.0,0,44,80.5,212.5,0,436,Protoss,Protoss
ebd7604f7be7401a88e387f8f320f9a1,2021-12-15 17:29:39+00:00,DH Masters Last Chance,2000 애트모스피어 - 래더,977,2,TvP,4002,3521,284,319,15.5,34.7,60,82,30,29,29,30,20,40,143,133,34.49,39.03,0.19,0.19,7.17,7.29,0.07,0.09,1841.8,228.5,16843,29619,1741.0,308.6,11645,27875,594.2,231.6,5580,8363,648.3,254.8,5375,9101,Terran,Protoss
4c144eb032634161a312e19f8047f556,2021-10-08 00:52:04+00:00,DH Masters Winter,2000 Atmospheres LE,870,2,PvP,3554,3263,351,307,37.3,15.6,96,91,25,34,34,25,50,35,134,112,44.46,35.57,0.19,0.16,7.01,7.54,0.08,0.08,1623.6,189.2,8050,23840,1492.8,377.2,3325,21940,412.1,152.5,2775,5477,454.2,194.4,650,5622,Protoss,Protoss
c07a856e128e43a0af9c1005d786ecd1,2022-02-25 04:17:28+00:00,IEM Katowice,2000 Atmospheres LE,955,2,TvT,3969,4450,412,293,39.7,40.2,91,104,30,35,35,30,45,30,140,148,37.67,43.89,0.16,0.19,9.77,5.97,0.1,0.06,1884.6,302.9,13455,29375,1914.3,297.8,10550,29559,575.1,211.2,5101,7797,683.7,197.2,4350,9587,Terran,Terran
e9690821c5ef41ffacca862c76106a63,2021-10-02 01:45:38+00:00,DH Masters Winter,Oxide LE,831,1,TvZ,3532,3857,450,368,27.7,29.0,107,103,79,62,62,79,30,30,134,127,40.13,40.49,0.14,0.14,9.84,7.93,0.11,0.05,1762.6,324.7,9600,23950,1610.6,164.4,9423,21857,480.3,132.4,2700,5443,275.8,174.0,1188,2707,Zerg,Terran
d182e1759b954625868a4a1e5c1d0f3c,2021-09-30 16:39:26+00:00,DH Masters Winter,Blackburn LE,1321,1,PvP,4020,4221,303,337,24.5,24.3,81,161,90,19,19,90,5,40,122,126,31.97,31.88,0.30000000000000004,0.28,7.72,9.26,0.09,0.11,2129.1,845.0,21225,46178,2003.2,547.8,16750,44264,631.4,443.0,6350,11954,644.8,430.5,7425,12931,Protoss,Protoss
08c379d43921475d97fbb790933edec6,2021-10-07 02:21:53+00:00,DH Masters Winter,2000 Atmospheres LE,611,2,TvP,2860,3095,352,317,12.7,26.3,79,55,11,58,58,11,20,30,109,118,32.28,34.43,0.15,0.19,9.89,8.2,0.03,0.07,1364.7,248.4,4175,14220,1512.2,271.1,4150,16240,279.8,158.7,1075,2502,406.4,192.8,750,3765,Terran,Protoss
a2a72660ed9647918c9df93285f9041f,2021-10-07 05:16:25+00:00,DH Masters Winter,Oxide LE,716,1,PvZ,4210,3986,303,394,30.7,15.2,85,98,24,6,6,24,35,35,124,129,37.77,32.33,0.16,0.13,7.16,11.72,0.05,0.05,1766.6,246.2,4500,21470,1731.1,266.4,6875,21295,485.7,366.4,925,5182,436.9,210.7,2200,4732,Protoss,Zerg
6331fb3b510247a493aa994d4194edd0,2022-02-26 05:03:49+00:00,IEM Katowice,[ESL] Curious Minds,672,2,TvP,3773,3801,443,391,37.4,47.6,81,68,0,32,32,0,20,45,136,133,41.31,52.82,0.14,0.15,9.62,6.64,0.04,0.06,1683.0,185.1,6561,18973,1904.3,281.4,6425,21635,404.3,163.3,2158,4068,443.4,251.8,1575,4280,Terran,Protoss
b12399cc93524dd9865ca6ceb14a2c5f,2022-02-23 23:06:42+00:00,IEM Katowice,[ESL] Glittering Ashes,1180,1,TvP,3538,4126,309,393,36.6,33.2,88,67,1,36,36,1,35,80,110,115,41.47,45.44,0.18,0.16,6.83,7.25,0.09,0.06,1662.3,243.2,9400,33070,1904.6,966.2,15725,35165,717.5,832.7,2475,12919,703.1,323.7,7925,11313,Protoss,Terran
e65fc64f608d4c39b66f0dad03333db3,2021-10-03 23:58:08+00:00,DH Masters Winter,Jagannatha LE,669,1,PvZ,4254,3582,379,144,48.2,11.8,96,85,9,22,22,9,35,80,138,131,42.46,30.1,0.18,0.49,8.32,3.96,0.08,0.23,2091.0,220.2,8675,23790,1695.4,272.5,6235,18740,595.6,513.4,2775,6344,539.7,214.5,3525,4946,Zerg,Protoss
370c48ea605c431d8adb965df0f3be5c,2021-10-07 05:01:59+00:00,DH Masters Winter,Jagannatha LE,672,2,PvZ,3319,3862,291,397,43.5,19.8,75,98,25,35,35,25,30,30,119,137,31.75,32.9,0.17,0.13,8.0,11.11,0.1,0.05,1470.6,272.0,5600,16840,1868.9,259.9,7050,20805,418.6,158.7,2875,4412,430.3,183.4,2125,3735,Protoss,Zerg
03b24c7bb5bb48978ece884d31987a12,2021-12-18 03:25:38+00:00,DH Masters Last Chance,Blackburn LE,1527,2,PvZ,4915,4966,284,412,30.2,44.5,130,178,131,91,91,131,20,40,129,102,34.06,45.25,0.25,0.18,7.37,7.86,0.07,0.1,2284.1,1247.0,23190,57154,2161.5,2080.6,14300,50253,899.9,645.1,15350,20458,930.8,1513.4,6425,19110,Protoss,Zerg
bce2ab04bcc04544a4b4ac6219f6d1fb,2021-12-20 07:16:07+00:00,DH Masters Last Chance,Pride of Altaris LE,511,1,PvZ,3627,3358,580,244,53.4,40.7,77,70,4,24,24,4,50,50,118,120,45.17,38.72,0.11,0.17,11.22,5.66,0.09,0.08,1846.9,524.5,2550,16359,1525.8,294.1,2400,13305,309.7,112.6,550,2360,355.0,119.2,925,2870,Zerg,Protoss
77fe4eb2b8174df5ae4d647792fea8f7,2021-10-08 05:22:38+00:00,DH Masters Winter,2000 Atmospheres LE,677,1,TvP,4282,3818,303,278,41.6,28.5,81,84,20,3,3,20,25,25,140,126,43.41,36.59,0.22,0.22,5.89,6.79,0.1,0.04,1960.5,336.1,4250,21985,1758.1,282.6,5200,19293,567.1,233.6,1475,5409,410.5,229.4,1000,3670,Protoss,Terran
31bf7b3c962b4bd3b6db8f73dcd5bd9f,2022-01-14 21:39:59+00:00,DH Masters Last Chance,[TLMC15] Curious Minds,497,1,ZvZ,3067,3028,543,412,51.3,60.0,64,67,23,11,11,23,25,35,125,125,54.88,50.66,0.11,0.14,9.04,7.58,0.03,0.1,1594.8,202.8,2262,13525,1496.8,198.0,3100,12100,321.9,174.8,161,2034,271.8,106.4,650,1723,Zerg,Zerg
7e6ee6067b954781b40efe0d7decacf4,2021-12-15 17:13:26+00:00,DH Masters Last Chance,Curious Minds LE,499,1,TvT,3549,2832,405,361,30.2,5.8,64,67,30,0,0,30,10,25,137,112,30.25,25.92,0.18,0.21,12.51,13.08,0.06,0.1,1452.8,138.0,1350,12379,1281.9,235.2,2500,10956,405.9,111.0,750,2837,331.5,122.9,1325,2407,Terran,Terran
14e50a16a6e0416ebbc3d89e99156d1c,2021-10-02 23:09:08+00:00,DH Masters Winter,Lightshade LE,656,1,ZvZ,3762,3291,362,550,46.6,51.9,80,82,28,26,26,28,95,50,131,136,41.93,48.05,0.19,0.1,7.8,9.94,0.09,0.08,1739.0,312.2,6025,19235,1611.8,145.8,6650,17750,530.0,202.2,2675,5072,368.8,151.9,2100,3200,Zerg,Zerg
82035465d09547cd86f6104e4f717c03,2021-12-20 07:28:39+00:00,DH Masters Last Chance,Glittering Ashes LE,441,1,PvZ,1477,1107,288,361,22.9,14.0,30,27,11,1,1,11,25,10,103,95,22.58,22.04,0.21,0.19,11.63,13.08,0.09,0.07,938.8,132.2,300,7610,787.8,145.4,1475,6170,227.6,117.5,175,1664,149.0,82.3,325,996,Protoss,Zerg
561d6c2f34b348798b89bce163e63419,2021-12-15 19:40:38+00:00,DH Masters Last Chance,베를린그라드 - 래더,1032,2,TvZ,3902,4282,418,340,28.4,16.4,133,71,2,96,96,2,115,70,124,127,48.86,34.69,0.13,0.2,7.49,8.39,0.08,0.05,1710.4,351.2,12661,28530,1930.7,366.0,15150,32420,647.7,346.2,6700,9761,612.6,469.0,4900,8936,Zerg,Terran
2fde4a61160b4a9488428412bc09ac9e,2021-10-14 05:09:12+00:00,DH Masters Winter,2000 Atmospheres LE,970,2,PvP,3470,3885,300,344,34.3,29.4,81,83,14,10,10,14,55,30,120,124,34.55,36.72,0.22,0.18,7.71,7.5,0.06,0.09,1685.7,305.9,10300,27475,1611.2,308.7,8200,25190,351.6,207.8,2950,4847,495.5,184.6,3475,6974,Protoss,Protoss
f81ebc3ccdd84935941dae9976166e73,2021-10-08 03:12:54+00:00,DH Masters Winter,Lightshade LE,530,1,PvP,2406,2334,295,295,34.6,42.0,50,68,25,10,10,25,15,35,110,103,32.82,39.39,0.22,0.22,7.92,6.62,0.09,0.07,1185.4,190.7,575,10995,1149.8,204.9,1750,10400,316.7,133.0,400,2508,260.1,149.8,975,2116,Protoss,Protoss
e4213221272c416faeb162e610478beb,2021-12-20 08:43:02+00:00,DH Masters Last Chance,Curious Minds LE,932,2,PvZ,3370,3840,376,520,29.5,33.8,72,108,43,35,35,43,20,50,126,136,40.73,46.84,0.15,0.14,8.07,10.38,0.06,0.08,1562.0,258.1,10500,23735,1989.9,281.1,15855,29855,513.4,190.1,5150,7072,535.4,353.7,4430,7091,Protoss,Zerg
85eaf5c10cb145c58cd0ccef70078346,2021-10-01 03:20:04+00:00,DH Masters Winter,Lightshade LE,1042,2,PvZ,3997,4170,417,258,21.9,27.0,110,79,6,49,49,6,35,25,125,129,28.88,33.66,0.2,0.26,13.08,6.6,0.06,0.07,1851.0,383.4,12300,29525,2011.6,482.7,11025,34760,607.2,410.3,4100,8139,751.7,571.6,4500,11233,Zerg,Protoss
622e47ffea224e65aaa3e0fa7b729fbb,2021-10-01 19:41:58+00:00,DH Masters Winter,Jagannatha LE,732,1,PvZ,4372,3605,333,460,32.4,18.1,79,99,35,2,2,35,25,80,142,136,38.98,31.36,0.18,0.14,7.47,13.69,0.04,0.05,1999.6,334.8,6800,24110,1879.7,220.2,10656,21795,570.6,227.8,2800,6068,429.1,246.3,2668,4194,Protoss,Zerg
44ee3deb61534efc9613fda7155043ef,2022-02-23 19:17:29+00:00,IEM Katowice,2000 Atmospheres LE,1152,1,PvP,4854,4310,342,324,35.1,30.8,106,100,100,70,70,100,25,50,144,134,41.69,45.6,0.19,0.18,6.71,6.15,0.09,0.08,2227.7,630.7,18450,41855,1893.5,490.1,15325,35165,725.6,257.9,8525,12163,660.9,211.4,7475,11602,Protoss,Protoss
c16db8a4c06b43409e2a902129be5b19,2022-02-26 00:05:03+00:00,IEM Katowice,2000 Atmospheres LE,751,1,TvZ,4294,4898,397,414,35.4,50.3,83,143,57,5,5,57,30,50,149,148,44.29,51.64,0.16,0.16,8.08,7.35,0.06,0.09,2146.7,314.4,7732,25198,2286.7,301.5,10546,27205,520.4,214.3,1589,4736,532.3,359.7,1375,4388,Terran,Zerg
